id1,id2
925,3867
925,3921
925,167
925,803
925,2524
925,2831
925,2850
925,3134
925,3234
925,3579
925,792
925,930
925,935
925,1051
925,1265
925,3128
925,3387
925,4117
925,4121
925,34
925,946
926,2636
926,1213
926,2042
927,3662
927,1219
927,647
927,784
927,1131
927,1408
927,1618
927,3990
927,4139
927,2243
927,2258
927,2700
928,1055
928,1077
928,3994
929,1527
929,4007
930,835
930,1538
930,1540
930,1852
930,2109
930,2112
930,2116
930,2635
930,2742
930,3248
930,3357
930,3390
930,3537
930,3867
930,3921
930,167
930,803
930,2524
930,2831
930,2850
930,3134
930,3234
930,3579
930,792
930,925
930,935
930,1051
930,1265
930,3128
930,3387
930,4117
930,4121
930,34
930,946
931,2562
931,1028
931,3047
932,571
932,3155
932,476
933,646
934,2656
934,815
934,1164
934,1948
934,3572
934,3
934,321
934,3837
934,865
935,835
935,1538
935,1540
935,1852
935,2109
935,2112
935,2116
935,2635
935,2742
935,3248
935,3357
935,3390
935,3537
935,3867
935,3921
935,167
935,803
935,2524
935,2831
935,2850
935,3134
935,3234
935,3579
935,792
935,925
935,930
935,1051
935,1265
935,3128
935,3387
935,4117
935,4121
935,34
935,946
936,1564
936,1036
937,1578
937,2634
937,2693
938,3420
938,1020
938,1840
938,4088
938,1832
938,2571
938,2601
938,3327
938,43
938,238
938,407
938,2064
938,2712
938,3553
938,4107
938,117
938,533
938,1846
938,2921
938,3890
938,4148
938,1046
938,1791
938,1920
938,1943
938,2295
938,2969
938,3139
938,3202
938,311
938,452
939,2748
939,1040
940,253
940,1274
940,3228
940,39
941,2122
941,407
941,3202
941,2935
942,415
942,2341
942,3692
942,2795
942,3621
943,1261
943,3740
943,804
943,595
944,1077
944,2670
944,4133
944,2471
944,3627
945,3828
945,992
945,974
945,1844
945,2900
945,4132
945,2221
945,210
945,1387
945,2638
945,2943
945,165
945,245
945,959
945,961
946,835
946,1538
946,1540
946,1852
946,2109
946,2112
946,2116
946,2635
946,2742
946,3248
946,3357
946,3390
946,3537
946,3867
946,3921
946,167
946,803
946,2524
946,2831
946,2850
946,3134
946,3234
946,3579
946,792
946,925
946,930
946,935
946,1051
946,1265
946,3128
946,3387
946,4117
946,4121
946,34
947,52
947,1236
947,1398
947,1453
947,1496
947,1500
947,2392
947,2589
947,2787
947,3286
947,3379
947,3716
947,3816
947,3912
947,347
947,738
947,1072
947,1298
947,2385
947,2485
947,3355
947,3409
947,3510
947,3643
947,3644
947,3743
947,3956
947,179
947,915
947,1166
947,1266
947,1433
947,1593
947,1755
947,1843
947,1976
947,2319
947,2320
947,2617
947,3194
947,3769
947,93
948,4153
949,444
950,2693
950,683
950,2489
950,674
950,717
951,2655
952,2629
953,728
953,536
954,1578
954,3626
955,3476
955,4062
955,2044
956,3265
956,3825
957,3593
957,3684
957,2623
957,3630
958,485
958,2642
958,4046
958,4080
958,997
959,945
959,2943
959,245
960,2658
960,3816
960,2319
960,3059
960,3560
960,1062
960,1765
960,2351
960,2655
960,2986
960,3051
960,3445
960,3795
960,655
960,1939
960,2245
960,2604
960,2987
960,4105
960,669
960,910
960,1414
960,1954
960,2037
960,2088
960,2181
960,2805
960,3256
960,3783
960,344
960,553
961,3467
961,945
961,1936
961,3634
961,1387
961,2638
961,2944
961,2629
961,2877
962,134
962,2949
962,3366
962,1168
962,1191
962,3967
963,1058
963,2656
963,3459
964,2122
964,3605
965,598
965,1348
965,1456
965,1931
965,2107
965,2761
965,535
965,582
965,3132
965,3449
965,1353
966,2362
966,1155
967,3464
967,327
968,1973
968,3383
968,1735
969,1446
969,2162
970,3699
970,2297
971,1466
971,3710
971,51
972,1776
972,3434
972,1195
973,3681
973,1391
973,1248
973,1558
973,1513
973,159
973,1597
973,2160
974,3577
974,992
974,1587
974,473
974,1884
974,1922
974,1362
974,1394
974,1552
974,1992
974,3425
974,885
974,1140
974,1617
974,2703
974,2872
974,3167
974,3253
974,4089
974,945
975,2867
975,4027
975,549
976,3105
976,409
977,2893
977,572
977,3610
977,3933
977,3241
977,3584
978,221
978,682
979,3828
979,991
979,231
979,3803
979,4156
979,165
980,1578
980,2496
981,2260
981,1027
981,479
981,799
981,855
981,646
981,1311
981,2987
981,1409
981,1841
981,2469
981,3321
981,3756
981,994
982,893
982,1590
983,133
983,316
983,3456
983,3616
983,4142
983,526
983,527
983,668
983,824
983,322
983,414
983,1814
983,1857
983,188
984,1217
984,3790
985,2086
985,3451
986,1104
986,1429
986,2929
986,274
987,2626
988,1671
988,1707
988,3583
988,2780
989,2669
989,3158
989,3476
989,1001
990,2656
990,2999
990,3151
990,3550
991,3610
991,2726
991,1527
991,231
991,1592
991,1769
991,2229
991,3803
991,3804
991,171
991,3022
991,4156
991,912
991,979
992,397
992,2483
992,284
992,1906
992,4029
992,473
992,974
992,2286
992,2872
992,945
992,1041
993,2546
994,2260
994,981
994,799
994,2469
994,2813
994,3782
994,2987
994,3756
995,3324
995,3083
995,2510
996,2539
996,3085
997,2642
997,4046
997,958
998,4151
999,824
999,242
999,2473
1000,3059
1001,3158
1001,989
1002,1058
1002,1739
1002,2656
1002,832
1002,221
1002,1352
1002,1554
1002,2583
1002,2586
1002,2991
1002,3452
1002,3939
1002,1158
1002,2406
1002,3617
1002,782
1002,1645
1002,2956
1002,3207
1002,3238
1002,3411
1002,695
1002,1521
1002,1651
1002,2276
1002,2294
1002,2686
1002,3601
1002,3978
1002,405
1002,519
1003,675
1003,1457
1003,1966
1003,2397
1003,2537
1003,2710
1003,3264
1003,3315
1003,3232
1003,3578
1003,3788
1003,3857
1003,3859
1003,3903
1003,774
1003,778
1003,1244
1003,1516
1003,1858
1003,3528
1003,32
1003,33
1003,156
1004,4056
1004,486
1004,1039
1004,1902
1005,3701
1006,153
1007,1675
1007,400
1007,1793
1008,3658
1008,227
1009,1440
1009,1386
1009,3394
1009,804
1010,1299
1010,2329
1010,135
1010,4111
1010,2218
1011,538
1011,1895
1011,2568
1011,3818
1011,1209
1011,3206
1011,3223
1011,3509
1011,4084
1011,140
1011,226
1011,1982
1011,2927
1011,3127
1011,3162
1012,2987
1012,3472
1012,3188
1013,1282
1013,2484
1014,455
1014,756
1015,473
1015,2360
1015,3737
1016,319
1016,1176
1016,1658
1016,816
1016,2151
1016,2863
1017,3907
1017,2646
1017,74
1017,2987
1017,3024
1017,3114
1017,4096
1017,495
1017,564
1017,1459
1017,4112
1017,1028
1017,1297
1017,3047
1017,3417
1017,3805
1017,3886
1017,12
1017,286
1018,3700
1018,2954
1019,1665
1019,3015
1019,4036
1020,36
1020,371
1020,488
1020,1058
1020,1332
1020,1598
1020,1705
1020,1891
1020,2299
1020,2480
1020,2482
1020,3224
1020,3420
1020,3516
1020,4056
1020,442
1020,37
1020,1509
1020,2122
1020,2290
1020,2531
1020,3793
1020,4088
1020,938
1020,1596
1020,1745
1020,1850
1020,2304
1020,2382
1020,2396
1020,2519
1020,2550
1020,2678
1020,3005
1020,3282
1020,3292
1020,3422
1020,3504
1020,3827
1020,3890
1020,141
1020,192
1020,559
1020,820
1020,848
1020,1367
1020,1466
1020,1482
1020,1739
1020,1840
1020,1943
1020,1983
1020,2068
1020,2295
1020,2308
1020,2347
1020,2408
1020,2529
1020,2656
1020,2734
1020,2924
1020,3202
1020,3275
1020,3372
1020,3554
1020,256
1020,486
1020,769
1021,328
1021,227
1022,4151
1023,1504
1023,2863
1023,898
1023,3318
1023,3150
1024,209
1024,3522
1024,1563
1024,3560
1024,3711
1025,3261
1025,2636
1026,1665
1027,88
1027,2170
1027,2260
1027,1311
1027,981
1028,2562
1028,1017
1028,931
1028,1873
1028,3047
1028,3805
1029,3080
1029,2810
1030,2389
1031,1528
1031,1159
1032,1488
1032,2380
1032,186
1032,1550
1033,261
1033,3261
1033,4065
1033,1751
1033,3732
1034,3342
1034,2619
1035,3261
1035,2363
1036,3105
1036,1564
1036,936
1037,1885
1038,2734
1038,3576
1038,2453
1038,3226
1039,4056
1039,486
1039,111
1039,1098
1039,1902
1039,2478
1039,1474
1039,3595
1039,1004
1040,2748
1040,939
1041,2304
1041,992
1041,473
1041,2286
1041,3050
1042,2636
1042,1241
1042,541
1043,791
1043,2811
1043,3526
1044,3434
1044,1151
1044,1604
1044,3366
1044,2407
1045,3057
1045,588
1046,2932
1046,1832
1046,2601
1046,3327
1046,43
1046,407
1046,938
1046,1846
1046,4148
1046,1943
1046,2295
1046,2364
1046,3139
1046,3353
1047,1868
1047,2665
1047,2039
1047,3928
1047,3698
1047,3323
1047,3925
1048,385
1048,355
1048,1216
1048,3073
1048,2452
1048,3763
1048,166
1049,4060
1049,2798
1049,3062
1049,3628
1050,1273
1050,1930
1051,835
1051,1538
1051,1540
1051,1852
1051,2109
1051,2112
1051,2116
1051,2635
1051,2742
1051,3248
1051,3357
1051,3390
1051,3537
1051,3867
1051,3921
1051,167
1051,803
1051,2524
1051,2831
1051,2850
1051,3134
1051,3234
1051,3579
1051,792
1051,925
1051,930
1051,935
1051,1265
1051,3128
1051,3387
1051,4117
1051,4121
1051,34
1051,946
1052,328
1052,2925
1052,3975
1052,1346
1053,2004
1053,646
1053,1252
1053,2467
1053,399
1053,630
1054,653
1054,395
1054,2726
1054,896
1054,1326
1054,1698
1054,3852
1054,1302
1054,2229
1054,3098
1054,3347
1054,543
1054,1490
1054,2770
1054,4028
1055,157
1055,877
1055,1853
1055,2596
1055,456
1055,176
1055,3752
1055,3994
1055,928
1056,300
1057,4031
1057,2286
1057,764
1058,36
1058,371
1058,488
1058,37
1058,624
1058,1332
1058,1598
1058,1705
1058,1891
1058,2299
1058,2480
1058,2482
1058,2999
1058,3224
1058,3420
1058,3516
1058,4056
1058,442
1058,1002
1058,1020
1058,1745
1058,1850
1058,1919
1058,2304
1058,2382
1058,2519
1058,2550
1058,3292
1058,3422
1058,3504
1058,3827
1058,820
1058,848
1058,963
1058,1482
1058,1739
1058,1983
1058,2068
1058,2073
1058,2308
1058,2347
1058,2529
1058,2656
1058,2686
1058,2734
1058,2924
1058,3275
1058,3372
1058,3459
1058,3554
1058,3916
1058,248
1058,256
1058,486
1058,731
1058,769
1059,209
1059,3560
1059,1197
1059,783
1060,3155
1060,608
1060,2855
1060,1860
1060,3109
1060,3878
1061,1533
1061,3724
1062,3643
1062,3059
1062,698
1062,960
1062,2462
1062,3363
1062,1798
1062,3777
1062,4120
1063,386
1063,4031
1063,2434
1063,270
1063,2483
1063,2950
1063,764
1063,2286
1063,2775
1063,1809
1064,3761
1064,722
1064,3000
1065,2497
1065,735
1065,2041
1065,2292
1065,1066
1065,2309
1065,302
1066,1065
1066,2292
1067,4110
1067,1845
1067,251
1067,1372
1068,2635
1068,2639
1069,2973
1069,300
1069,616
1069,1876
1069,767
1069,2006
1070,2166
1071,137
1072,52
1072,1236
1072,1398
1072,1453
1072,1496
1072,1500
1072,2392
1072,2589
1072,2787
1072,3286
1072,3379
1072,3716
1072,3912
1072,347
1072,738
1072,947
1072,1298
1072,2385
1072,2485
1072,3355
1072,3409
1072,3510
1072,3643
1072,3644
1072,3743
1072,3956
1072,179
1072,915
1072,1166
1072,1266
1072,1433
1072,1593
1072,1755
1072,1843
1072,1976
1072,2319
1072,2320
1072,2617
1072,3194
1072,3769
1072,93
1073,849
1073,608
1073,4118
1074,1942
1074,2578
1074,2767
1074,3971
1074,1892
1074,3982
1074,201
1074,464
1075,2802
1075,198
1075,2521
1076,2980
1077,558
1077,850
1077,2214
1077,2670
1077,3909
1077,944
1077,2224
1077,2561
1077,928
1078,2382
1078,1395
1078,653
1078,2626
1078,403
1078,2514
1078,2984
1078,3266
1078,2154
1078,525
1079,1156
1079,681
1080,1598
1080,3422
1080,820
1080,2529
1080,1296
1080,88
1080,3324
1080,241
1080,2420
1080,3486
1080,646
1080,853
1080,2271
1080,2461
1080,3301
1080,3799
1080,338
1080,509
1080,1318
1080,1409
1081,3261
1082,1380
1082,1104
1082,1429
1082,845
1083,293
1083,323
1083,1361
1083,1640
1083,330
1083,788
1084,2287
1085,3928
1086,426
1086,3464
1086,1545
1086,3879
1086,3240
1086,2008
1086,1159
1086,4017
1087,2762
1087,2771
1087,4103
1088,2328
1088,439
1089,1796
1089,2176
1089,3466
1089,3505
1089,1488
1089,2951
1089,2031
1089,2457
1090,121
1090,146
1090,229
1090,2880
1090,1179
1090,2186
1090,2481
1090,3548
1090,56
1090,3296
1090,887
1090,1112
1090,1360
1090,1508
1090,1806
1090,3243
1090,3326
1091,3888
1092,491
1092,3928
1092,2725
1092,26
1092,1201
1092,678
1092,3993
1092,448
1092,3703
1092,662
1093,93
1093,741
1093,817
1093,3434
1094,3987
1094,3977
1095,2488
1095,3285
1096,4040
1096,1254
1097,3601
1097,1226
1097,2540
1097,4035
1097,212
1098,1039
1098,2341
1098,2388
1098,4098
1098,1573
1098,2491
1098,3360
1099,3009
1099,4088
1099,1280
1099,3251
1100,1330
1101,680
1101,228
1101,2248
1101,1340
1101,1422
1102,2154
1102,1204
1102,3889
1102,1405
1102,3254
1102,1766
1103,608
1103,1917
1103,2412
1104,1082
1104,1380
1104,4023
1104,228
1104,274
1104,1740
1104,772
1104,842
1104,986
1104,1429
1104,2929
1104,14
1104,845
1105,1854
1105,3730
1105,166
1106,3438
1106,3
1106,2867
1106,4027
1106,376
1106,26
1106,2199
1107,1970
1107,916
1107,3040
1107,2988
1107,1207
1107,3990
1107,1408
1107,2252
1107,4150
1107,3064
1107,3465
1108,2725
1109,2546
1109,1865
1110,3322
1110,3136
1110,456
1110,184
1110,2039
1110,3718
1110,3792
1110,3332
1110,174
1110,1213
1110,1285
1110,1770
1110,2469
1110,3925
1111,2366
1111,2926
1111,2365
1112,121
1112,146
1112,229
1112,2880
1112,1179
1112,2186
1112,2481
1112,3548
1112,56
1112,3296
1112,887
1112,1090
1112,1360
1112,1508
1112,1806
1112,3243
1112,3326
1113,1889
1113,2889
1114,4055
1114,2363
1114,4114
1114,3545
1114,3772
1114,629
1114,1879
1114,2177
1115,1191
1116,1627
1117,3786
1117,577
1117,517
1117,3675
1118,2229
1118,2377
1118,2664
1119,1630
1120,88
1120,3322
1120,3908
1120,1978
1121,4156
1121,4067
1121,3245
1122,4156
1123,1947
1123,3359
1123,2785
1124,178
1124,791
1124,3428
1124,708
1125,1759
1125,1499
1126,826
1126,2646
1126,3300
1127,2656
1127,815
1128,3932
1129,2480
1129,1745
1129,2347
1129,3554
1130,2173
1131,3662
1131,647
1131,927
1132,387
1132,3107
1133,739
1134,1950
1135,2701
1135,1894
1136,2096
1136,3339
1137,1279
1137,3499
1137,1834
1138,3243
1138,2388
1138,782
1138,2026
1138,2153
1138,2393
1138,2886
1138,3399
1138,3784
1138,3940
1138,1368
1138,1838
1138,2522
1138,1667
1138,1767
1138,2411
1138,2933
1138,3113
1138,3299
1138,3696
1139,3438
1139,3441
1139,3
1139,2246
1140,974
1141,451
1142,1776
1142,3046
1142,3092
1142,3437
1142,2315
1143,1156
1143,3609
1144,90
1144,2353
1144,2032
1144,603
1144,425
1145,177
1145,2548
1145,3568
1146,685
1146,2865
1146,2395
1146,87
1146,2896
1147,315
1147,424
1147,447
1148,3373
1149,2636
1150,1598
1150,2529
1150,184
1150,698
1150,3363
1150,2262
1150,2432
1150,2435
1150,2677
1150,1709
1150,1845
1150,3808
1150,4101
1150,756
1150,1532
1150,1798
1150,3028
1150,3035
1150,3356
1150,3476
1150,3757
1150,4120
1150,683
1150,854
1151,1604
1151,1044
1152,3435
1152,3070
1152,579
1153,2656
1153,1756
1153,871
1154,1854
1154,3730
1154,2447
1154,359
1154,1469
1154,3177
1155,3402
1155,2362
1155,2650
1155,966
1156,4024
1156,679
1156,681
1156,1079
1156,2538
1156,3609
1156,1143
1156,1669
1156,2582
1156,3045
1156,3369
1157,1947
1157,2353
1157,1537
1157,2324
1157,3201
1158,1002
1158,782
1158,3238
1159,1086
1159,1528
1159,2008
1159,1031
1160,310
1160,2705
1161,2698
1161,3689
1162,4153
1162,2169
1163,569
1163,1481
1163,514
1163,3970
1164,2656
1164,815
1164,1948
1164,3572
1164,3
1164,321
1164,934
1164,3837
1164,865
1165,74
1165,2575
1165,3513
1165,2378
1165,4000
1166,52
1166,1236
1166,1398
1166,1453
1166,1496
1166,1500
1166,2392
1166,2589
1166,2787
1166,3286
1166,3379
1166,3716
1166,3816
1166,3912
1166,347
1166,738
1166,947
1166,1072
1166,1298
1166,2385
1166,2485
1166,3355
1166,3409
1166,3510
1166,3643
1166,3644
1166,3743
1166,3956
1166,179
1166,915
1166,1266
1166,1433
1166,1593
1166,1755
1166,1843
1166,1976
1166,2319
1166,2320
1166,2617
1166,3194
1166,3769
1166,93
1167,1273
1167,2493
1168,962
1168,3366
1168,3815
1168,4067
1169,2529
1169,151
1169,1715
1169,2384
1169,150
1169,3401
1170,415
1170,2884
1170,3503
1170,2094
1170,2512
1170,3122
1170,4098
1170,880
1170,1707
1170,1824
1170,1828
1171,1332
1171,4056
1171,2519
1171,3372
1171,486
1171,3063
1172,3261
1172,2463
1172,3657
1173,2701
1174,3469
1174,613
1174,3955
1175,148
1176,319
1176,1555
1176,1658
1176,816
1176,1283
1176,1016
1176,2010
1176,834
1177,1242
1177,3366
1178,2141
1178,2208
1179,121
1179,146
1179,229
1179,2880
1179,2186
1179,2481
1179,3548
1179,56
1179,3296
1179,887
1179,1090
1179,1112
1179,1360
1179,1508
1179,1806
1179,3243
1179,3326
1180,2420
1180,2888
1181,2281
1182,2496
1182,2400
1182,409
1183,2546
1184,2310
1184,769
1184,202
1184,2341
1184,3923
1184,1682
1184,1212
1184,3781
1184,4108
1184,723
1184,2678
1184,3293
1184,3573
1184,570
1184,888
1184,1291
1184,341
1185,653
1185,2514
1186,3321
1186,2161
1186,2329
1186,4045
1186,4111
1186,135
1186,3180
1187,2276
1187,2349
1187,2599
1187,2809
1187,2422
1187,1214
1187,1339
1187,1647
1187,3092
1188,4037
1188,2561
1188,2216
1188,382
1188,1250
1188,3927
1188,1878
1188,2014
1188,3490
1188,3524
1189,3445
1190,3910
1191,2949
1191,962
1191,2115
1191,1942
1191,1483
1191,3551
1191,3365
1191,1115
1191,1991
1192,303
1192,1803
1192,2723
1192,2298
1192,2418
1193,2803
1194,1435
1194,397
1194,2269
1194,3958
1195,972
1196,1582
1196,4096
1196,4001
1196,501
1196,1680
1196,3325
1196,3479
1196,419
1197,3560
1197,1059
1198,2356
1198,3530
1198,541
1199,3111
1199,2945
1199,1685
1200,3046
1200,3886
1200,1959
1200,1773
1200,3820
1200,4042
1200,830
1201,1970
1201,3438
1201,1939
1201,3928
1201,916
1201,3040
1201,26
1201,2793
1201,4152
1201,1207
1201,3861
1201,678
1201,1092
1201,1971
1201,3993
1201,67
1201,2611
1201,662
1202,4151
1202,742
1203,3969
1203,3209
1203,2879
1203,3964
1203,2980
1203,1
1204,2154
1204,1102
1204,3254
1204,1766
1205,2124
1205,2466
1205,528
1205,3227
1205,1866
1206,1545
1207,585
1207,1939
1207,2696
1207,2988
1207,4152
1207,3637
1207,3642
1207,1107
1207,1201
1207,2185
1207,3807
1207,504
1208,2132
1209,538
1209,1895
1209,2568
1209,3818
1209,1011
1209,3206
1209,3223
1209,3509
1209,4084
1209,140
1209,226
1209,1982
1209,2927
1209,3127
1209,3162
1210,3688
1210,2049
1210,2875
1210,2918
1210,541
1210,1703
1210,1210
1210,1230
1210,1758
1210,2242
1211,111
1211,806
1211,402
1211,901
1211,1423
1211,1447
1211,1554
1211,2991
1211,3610
1211,4005
1211,4074
1211,1376
1211,2350
1211,3022
1211,120
1212,2341
1212,3923
1212,3781
1212,1184
1212,3203
1212,3349
1212,341
1213,2846
1213,3322
1213,2973
1213,3261
1213,1110
1213,2636
1213,926
1213,2423
1213,2042
1213,2191
1213,2819
1213,4054
1214,2276
1214,2349
1214,2599
1214,2809
1214,1187
1214,2422
1214,1339
1214,1647
1214,3092
1215,1973
1216,2846
1216,349
1216,1854
1216,3730
1216,385
1216,355
1216,825
1216,1317
1216,2447
1216,3073
1216,676
1216,1898
1216,2114
1216,2452
1216,3195
1216,3763
1216,74
1216,166
1216,1048
1217,984
1217,3790
1218,1464
1219,624
1219,3662
1219,927
1219,3990
1220,794
1220,2582
1221,640
1221,1488
1222,893
1223,4039
1223,4092
1223,3862
1224,575
1225,648
1225,2026
1226,2390
1226,3601
1226,3241
1226,710
1226,2756
1226,2769
1226,461
1226,4035
1226,773
1226,1933
1226,867
1226,1097
1226,1888
1226,3048
1227,1854
1227,3730
1227,2447
1228,3874
1229,1440
1229,1654
1230,3688
1230,2049
1230,1210
1230,2242
1231,753
1231,4086
1231,1944
1231,632
1232,1658
1233,3925
1234,139
1235,3404
1236,52
1236,1398
1236,1453
1236,1496
1236,1500
1236,2392
1236,2589
1236,2787
1236,3286
1236,3379
1236,3716
1236,3816
1236,3912
1236,347
1236,738
1236,947
1236,1072
1236,1298
1236,2385
1236,2485
1236,3355
1236,3409
1236,3510
1236,3643
1236,3644
1236,3743
1236,3956
1236,179
1236,915
1236,1166
1236,1266
1236,1433
1236,1593
1236,1755
1236,1843
1236,1976
1236,2319
1236,2320
1236,2617
1236,3194
1236,3769
1236,93
1237,3680
1238,3643
1238,3735
1238,3211
1238,3135
1239,488
1239,1598
1239,3422
1239,2529
1239,2924
1239,3275
1239,256
1239,2647
1240,1641
1240,4050
1240,3511
1241,2636
1241,1042
1242,1318
1242,1177
1242,2706
1242,3366
1242,142
1242,3791
1243,4097
1243,4007
1243,2330
1244,675
1244,1003
1244,1457
1244,1966
1244,2397
1244,2537
1244,2710
1244,3264
1244,3315
1244,3536
1244,3232
1244,3578
1244,3788
1244,3857
1244,3859
1244,3903
1244,774
1244,778
1244,1516
1244,1858
1244,3528
1244,32
1244,33
1244,156
1245,3131
1245,2178
1245,153
1245,3937
1245,1741
1245,3112
1245,1990
1245,639
1246,166
1246,2371
1246,2171
1247,3209
1248,3142
1248,1681
1248,3681
1248,1391
1248,2556
1248,3833
1248,18
1248,1677
1248,1558
1248,973
1249,3469
1249,423
1249,3414
1249,3747
1249,3972
1249,3981
1249,768
1249,1436
1249,1574
1249,3851
1250,4037
1250,2561
1250,2216
1250,382
1250,1188
1250,2046
1250,2125
1250,3475
1250,3364
1250,3927
1250,4019
1250,379
1250,1878
1250,2014
1250,2358
1250,3490
1250,3524
1251,2276
1251,519
1251,1987
1251,1370
1251,3310
1251,2701
1251,2735
1251,4093
1251,213
1251,1255
1251,1392
1251,35
1251,444
1252,2004
1252,2467
1252,399
1252,1053
1253,3410
1253,4072
1253,2016
1253,3712
1254,4040
1254,1096
1255,1739
1255,2529
1255,3275
1255,3486
1255,3779
1255,3170
1255,3653
1255,1251
1255,213
1255,2094
1255,201
1255,4091
1255,4093
1255,1359
1256,227
1257,3512
1258,2304
1258,3504
1259,1987
1260,64
1260,1282
1260,631
1260,4113
1261,725
1261,1752
1261,943
1261,804
1261,3740
1262,1949
1263,3718
1263,493
1264,2103
1264,3901
1265,835
1265,1538
1265,1540
1265,1852
1265,2109
1265,2112
1265,2116
1265,2635
1265,2742
1265,3248
1265,3357
1265,3390
1265,3537
1265,3867
1265,3921
1265,167
1265,803
1265,2524
1265,2831
1265,2850
1265,3134
1265,3234
1265,3579
1265,792
1265,925
1265,930
1265,935
1265,1051
1265,3128
1265,3387
1265,4117
1265,4121
1265,34
1265,946
1266,52
1266,1236
1266,1398
1266,1453
1266,1496
1266,1500
1266,2392
1266,2589
1266,3286
1266,3379
1266,3716
1266,3912
1266,738
1266,947
1266,1072
1266,1298
1266,2385
1266,3355
1266,3409
1266,3510
1266,3643
1266,3956
1266,179
1266,915
1266,1166
1266,610
1266,1911
1266,1949
1266,1433
1266,1593
1266,1843
1266,1976
1266,2320
1266,2617
1266,3072
1266,3136
1267,357
1268,2687
1268,272
1268,2402
1268,3397
1268,3552
1268,3656
1268,2
1268,19
1268,184
1268,1737
1268,2580
1268,3274
1268,3652
1268,3966
1268,1847
1268,3110
1269,3928
1270,2726
1270,3104
1271,2561
1271,2312
1271,1350
1272,284
1272,4029
1273,252
1273,765
1273,1167
1273,1930
1273,2855
1273,2493
1273,1050
1274,253
1274,39
1274,940
1275,2869
1275,2250
1276,3852
1277,293
1277,1774
1277,1405
1277,1448
1278,2397
1278,3264
1278,3624
1278,1721
1278,2401
1278,2789
1279,3420
1279,1554
1279,2991
1279,3452
1279,695
1279,523
1279,2644
1279,1288
1279,1678
1279,2581
1279,3252
1279,621
1279,1792
1279,2163
1279,410
1279,1916
1279,2267
1279,2554
1279,3298
1279,1137
1279,2255
1279,2844
1279,3320
1279,3601
1279,3606
1279,74
1279,444
1280,1099
1280,3009
1280,4088
1280,3251
1281,1733
1282,653
1282,64
1282,303
1282,2590
1282,2835
1282,2946
1282,693
1282,1627
1282,2172
1282,2193
1282,2484
1282,2953
1282,1260
1282,1363
1282,1366
1282,2388
1282,1013
1283,1840
1283,1176
1283,3828
1283,1938
1283,2646
1283,893
1283,2517
1283,2800
1283,1552
1283,3494
1283,4126
1283,4068
1283,153
1284,377
1285,1433
1285,3136
1285,1110
1285,2562
1285,1423
1285,1769
1285,3183
1285,1659
1285,2244
1286,1959
1287,2893
1287,3933
1287,3241
1287,3584
1287,893
1287,1524
1287,1450
1287,3319
1287,3876
1288,3420
1288,3452
1288,523
1288,2644
1288,1678
1288,2581
1288,3252
1288,621
1288,1279
1288,3320
1288,3601
1288,3917
1289,4016
1289,470
1289,3858
1290,3701
1291,1184
1291,3573
1292,2722
1292,281
1292,2492
1292,3839
1292,20
1293,3590
1294,1621
1294,1748
1294,2028
1294,2030
1294,2091
1294,2110
1294,3317
1294,3414
1294,3673
1294,701
1294,2140
1294,2336
1294,2563
1294,3423
1294,3596
1294,3600
1294,3988
1294,1515
1294,1875
1294,2145
1294,2543
1294,2911
1294,345
1295,2714
1295,3267
1295,3848
1295,1605
1295,1725
1296,2669
1296,71
1296,2420
1296,853
1296,1080
1296,2748
1296,287
1296,509
1296,2079
1296,389
1297,3969
1297,2744
1297,447
1297,1527
1297,3209
1297,2646
1297,3804
1297,1017
1297,2043
1297,3904
1297,3947
1297,3805
1297,4067
1297,12
1298,52
1298,1236
1298,1398
1298,1453
1298,1496
1298,1500
1298,2392
1298,2589
1298,2787
1298,3286
1298,3379
1298,3716
1298,3816
1298,3912
1298,347
1298,738
1298,947
1298,1072
1298,1531
1298,2385
1298,2485
1298,3355
1298,3409
1298,3510
1298,3643
1298,3644
1298,3743
1298,3956
1298,179
1298,915
1298,1166
1298,1266
1298,1433
1298,1593
1298,1755
1298,1843
1298,1976
1298,2319
1298,2320
1298,2617
1298,3194
1298,3769
1298,93
1299,2529
1299,151
1299,1715
1299,2329
1299,4111
1299,1010
1299,2218
1299,3401
1300,1727
1301,4098
1301,3122
1301,3442
1302,1054
1303,2701
1304,3142
1304,3176
1304,791
1304,1947
1304,3160
1304,2379
1304,2774
1304,3258
1304,4116
1304,2845
1304,3097
1304,3526
1304,83
1305,293
1305,1448
1305,2158
1306,185
1306,2313
1307,2390
1307,2786
1307,2391
1307,3126
1307,96
1308,1732
1308,2577
1309,3958
1310,3791
1310,1974
1310,3882
1310,1334
1310,3402
1311,2260
1311,1027
1311,981
1311,2987
1311,3697
1312,3987
1312,3984
1312,920
1313,386
1313,2713
1313,2020
1313,2157
1313,2434
1313,2430
1313,2903
1313,3856
1314,2546
1314,2216
1314,646
1314,1409
1314,869
1314,3346
1314,625
1314,4135
1314,3283
1315,3218
1315,273
1315,3473
1315,1489
1316,820
1316,3486
1316,4047
1316,2737
1317,385
1317,355
1317,1216
1317,3073
1317,3763
1317,166
1318,1080
1318,3486
1318,241
1318,3301
1318,3799
1318,1242
1318,3366
1318,3762
1318,4144
1318,142
1318,3791
1318,2120
1318,2668
1319,1370
1319,3310
1320,1405
1320,807
1321,358
1321,2885
